aX,aY,aZ,gX,gY,gZ
0.473,-0.717,0.488,23.010,3.357,-5.615
0.465,-0.699,0.490,21.423,3.296,-6.714
0.457,-0.677,0.498,18.982,3.906,-7.568
0.447,-0.660,0.494,15.320,4.578,-8.423
0.442,-0.654,0.500,11.719,4.700,-8.789
0.433,-0.643,0.494,8.301,5.005,-8.850
0.430,-0.634,0.500,5.798,4.822,-9.155
0.431,-0.611,0.500,4.150,4.395,-8.728
0.432,-0.610,0.506,2.930,4.333,-7.629
0.431,-0.612,0.505,2.136,3.418,-6.836
0.438,-0.627,0.514,2.014,1.038,-5.920
0.448,-0.643,0.509,2.136,-1.953,-4.150
0.458,-0.664,0.498,1.831,-4.089,-2.625
0.471,-0.687,0.485,1.526,-5.615,-2.808
0.482,-0.687,0.470,0.183,-5.981,-4.089
0.484,-0.669,0.469,-2.563,-5.737,-6.226
0.486,-0.665,0.487,-7.385,-4.761,-8.301
0.468,-0.669,0.500,-13.367,-3.052,-10.681
0.456,-0.689,0.509,-18.921,-2.380,-12.695
0.451,-0.723,0.522,-21.545,-3.296,-13.428
0.451,-0.751,0.516,-21.179,-4.211,-11.475
0.451,-0.777,0.517,-18.005,-4.639,-8.728
0.450,-0.784,0.509,-13.062,-3.967,-6.592
0.445,-0.770,0.506,-8.301,-2.441,-4.456
0.438,-0.746,0.512,-5.066,-0.732,-2.747
0.431,-0.742,0.529,-4.028,0.549,-2.014
0.422,-0.756,0.541,-4.578,1.526,-1.343
0.425,-0.780,0.548,-4.700,1.343,-1.099
0.423,-0.803,0.544,-3.784,0.305,-0.977
0.427,-0.807,0.541,-2.625,-0.488,-1.160
0.438,-0.808,0.541,-1.343,-1.160,-2.197
0.440,-0.795,0.537,-0.549,-0.549,-3.357
0.435,-0.785,0.542,0.549,0.488,-3.723
0.434,-0.760,0.549,1.587,1.404,-4.028
0.437,-0.745,0.560,2.258,1.587,-4.578
0.432,-0.732,0.562,2.258,2.075,-4.028
0.421,-0.721,0.559,2.319,2.258,-2.441
0.419,-0.716,0.568,3.357,1.404,-1.648
0.414,-0.718,0.569,3.845,0.244,-0.671
0.410,-0.705,0.560,3.662,-0.977,0.183
0.423,-0.729,0.570,3.357,-2.502,0.427
0.423,-0.729,0.552,2.991,-3.235,1.099
0.432,-0.746,0.549,3.113,-3.662,1.709
0.431,-0.742,0.539,3.845,-3.540,1.404
0.434,-0.742,0.540,4.700,-2.686,1.221
0.437,-0.756,0.549,5.737,-1.404,1.038
0.433,-0.782,0.551,7.080,0.427,1.587
0.422,-0.793,0.542,10.559,1.282,2.502
0.426,-0.801,0.535,15.991,1.404,3.418
0.424,-0.783,0.528,20.874,0.732,4.578
0.432,-0.773,0.525,23.437,0.183,6.042
0.434,-0.760,0.533,23.132,-0.061,6.287
0.433,-0.739,0.509,19.653,0.305,5.676
0.439,-0.757,0.512,15.198,-0.366,4.272
0.441,-0.769,0.497,9.827,-1.526,3.357
0.438,-0.787,0.482,5.127,-2.808,1.343
0.447,-0.812,0.476,2.197,-3.845,-1.038
0.452,-0.817,0.468,1.465,-4.395,-2.502
0.457,-0.814,0.468,2.625,-3.845,-2.930
0.454,-0.810,0.475,3.967,-2.502,-2.747
0.448,-0.812,0.484,4.883,-0.916,-2.380
0.438,-0.801,0.492,5.432,-0.305,-2.258
0.435,-0.797,0.490,5.066,0.305,-2.258
0.434,-0.799,0.491,4.395,0.488,-2.441
0.437,-0.800,0.488,3.479,0.427,-3.052
0.434,-0.801,0.487,2.747,0.305,-4.333
0.431,-0.790,0.481,2.258,-0.305,-5.371
0.434,-0.783,0.492,2.014,-1.099,-6.104
0.432,-0.775,0.492,1.770,-1.343,-5.798
0.430,-0.761,0.490,1.953,-1.221,-5.371
0.428,-0.750,0.490,2.319,-0.793,-5.127
0.427,-0.739,0.491,2.319,-0.122,-4.517
0.433,-0.740,0.499,1.709,0.305,-3.845
1.069,-2.101,0.944,-197.754,-43.091,456.543
1.083,-2.377,0.774,-220.764,-25.940,434.143
1.147,-2.539,0.818,-213.440,-9.094,409.119
1.222,-2.547,0.836,-193.604,9.583,393.982
1.221,-2.565,0.838,-163.757,22.583,385.620
1.213,-2.520,0.872,-129.822,22.095,383.362
1.207,-2.441,0.880,-98.877,14.343,384.399
1.202,-2.308,0.879,-74.036,3.113,380.371
1.115,-2.190,0.767,-55.786,-4.822,368.408
1.083,-2.081,0.855,-54.016,-13.794,344.971
1.066,-1.947,0.891,-69.824,-25.818,318.237
1.057,-1.956,0.924,-100.525,-33.630,281.250
1.042,-1.969,0.893,-135.986,-35.156,240.417
1.027,-1.985,0.808,-164.246,-33.081,204.407
1.305,-1.954,0.452,-175.476,-33.752,177.551
0.854,-2.075,0.575,-166.504,-37.903,157.104
1.059,-1.810,0.514,-147.888,-22.766,151.245
0.844,-2.104,0.520,-116.394,-22.461,131.470
0.871,-1.874,0.446,-102.783,-7.812,120.667
0.764,-1.818,0.411,-89.172,9.094,120.178
0.653,-1.799,0.450,-72.205,19.409,113.037
0.625,-1.763,0.490,-54.077,22.827,98.511
0.603,-1.684,0.529,-40.771,22.888,81.421
0.560,-1.555,0.519,-36.316,22.827,65.186
0.542,-1.430,0.507,-35.400,20.569,47.485
0.574,-1.309,0.462,-35.400,15.503,29.907
0.515,-1.230,0.461,-35.706,9.521,15.198
0.559,-1.177,0.452,-35.767,6.592,4.028
0.561,-1.104,0.448,-34.729,6.287,-2.258
0.565,-1.111,0.450,-28.320,6.226,-4.944
0.559,-1.083,0.426,-20.447,6.836,-6.653
0.558,-1.042,0.427,-10.864,8.301,-8.301
0.565,-0.971,0.404,-1.404,9.583,-10.620
0.558,-0.886,0.443,6.042,8.362,-11.047
0.551,-0.835,0.413,8.972,5.798,-11.536
0.572,-0.759,0.411,4.700,4.700,-14.099
0.536,-0.714,0.406,-2.136,2.625,-15.991
0.558,-0.709,0.421,-7.751,-1.099,-16.235
0.568,-0.729,0.412,-12.573,-3.113,-15.320
0.562,-0.759,0.397,-14.587,-3.723,-14.587
0.565,-0.768,0.376,-12.939,-3.418,-14.221
0.581,-0.762,0.364,-8.301,-2.075,-13.611
0.585,-0.771,0.370,-3.296,0.610,-12.146
0.566,-0.750,0.373,-0.122,3.967,-10.193
0.561,-0.759,0.403,1.587,8.118,-10.742
0.540,-0.760,0.418,1.404,10.986,-11.902
0.514,-0.719,0.424,0.427,11.719,-13.428
0.509,-0.701,0.440,-0.732,11.169,-15.930
0.493,-0.656,0.455,-2.991,9.338,-18.372
0.479,-0.620,0.470,-6.287,7.385,-20.020
0.470,-0.621,0.489,-9.949,5.371,-20.325
0.464,-0.630,0.491,-13.245,3.235,-18.738
0.464,-0.662,0.491,-13.062,1.709,-16.174
0.466,-0.684,0.482,-9.644,0.793,-12.085
0.475,-0.687,0.484,-4.700,-0.305,-7.446
0.487,-0.691,0.477,-0.671,-0.793,-3.479
0.491,-0.696,0.465,1.343,-0.244,-1.038
0.489,-0.698,0.463,1.526,-0.549,-0.427
0.497,-0.713,0.478,0.732,-1.221,-1.404
0.501,-0.714,0.474,-0.732,-1.587,-2.136
0.496,-0.699,0.468,-2.380,-2.197,-3.723
0.501,-0.682,0.480,-4.456,-2.563,-6.165
0.507,-0.662,0.485,-7.874,-2.686,-7.080
0.512,-0.683,0.491,-11.841,-2.991,-7.080
0.526,-0.716,0.480,-14.221,-3.845,-6.287
0.537,-0.748,0.462,-14.221,-4.700,-4.089
0.553,-0.774,0.454,-12.329,-5.005,-2.502
0.555,-0.778,0.443,-9.644,-3.662,-2.380
0.550,-0.757,0.437,-7.263,-1.282,-3.357
0.539,-0.727,0.453,-5.493,1.343,-4.211
0.524,-0.720,0.466,-5.188,3.662,-4.333
0.513,-0.722,0.481,-4.517,4.761,-4.150
0.505,-0.722,0.494,-2.991,4.639,-4.089
0.499,-0.742,0.502,-1.099,3.540,-3.296
0.496,-0.753,0.508,0.427,2.014,-2.197
0.485,-0.735,0.498,1.160,0.366,-2.563
0.495,-0.742,0.507,0.183,-0.793,-4.578
0.482,-0.717,0.501,-2.136,-0.793,-5.615
0.490,-0.726,0.516,-4.456,-0.916,-6.958
0.493,-0.733,0.520,-5.981,-0.977,-7.324
0.492,-0.742,0.511,-6.409,-0.916,-7.141
0.498,-0.751,0.502,-5.066,-0.793,-6.897
0.499,-0.753,0.501,-2.747,-0.732,-6.592
0.501,-0.759,0.499,0.061,-0.305,-6.042
0.501,-0.751,0.499,2.502,-0.610,-5.676
0.493,-0.714,0.490,3.845,-1.038,-5.493
0.492,-0.707,0.497,3.845,-1.953,-5.737
0.487,-0.716,0.501,2.136,-3.723,-6.287
0.487,-0.729,0.494,-0.305,-5.798,-7.263
0.500,-0.750,0.497,-1.770,-7.751,-8.667
0.511,-0.743,0.488,-3.113,-8.423,-9.399
0.514,-0.739,0.478,-3.967,-7.507,-9.399
0.518,-0.742,0.479,-5.127,-6.042,-8.667
0.505,-0.736,0.481,-6.226,-4.395,-7.507
0.500,-0.748,0.481,-6.470,-2.930,-6.836
0.498,-0.760,0.492,-6.287,-1.709,-5.676
0.488,-0.781,0.493,-5.432,-1.404,-4.761
0.485,-0.799,0.495,-3.906,-2.136,-3.784
0.483,-0.798,0.488,-2.563,-2.991,-4.028
0.486,-0.788,0.483,-1.648,-2.747,-5.676
0.485,-0.760,0.490,-1.770,-2.014,-7.019
0.472,-0.723,0.490,-3.418,-0.977,-7.568
0.469,-0.724,0.504,-5.127,-0.732,-8.301
0.456,-0.698,0.506,-6.470,-0.977,-8.057
0.461,-0.705,0.520,-6.592,-0.916,-7.751
0.459,-0.721,0.523,-5.493,-0.977,-6.348
0.467,-0.733,0.517,-4.333,-1.648,-4.395
0.464,-0.749,0.512,-2.441,-2.502,-3.174
0.475,-0.755,0.502,-0.916,-3.235,-2.686
0.486,-0.750,0.495,0.244,-3.601,-2.502
0.489,-0.747,0.487,0.000,-2.869,-2.930
0.485,-0.730,0.483,-1.282,-1.587,-4.150
0.480,-0.731,0.498,-2.075,-0.793,-5.737
0.522,-0.733,0.511,-2.625,-0.427,-6.165
0.427,-0.700,0.483,-3.235,-0.366,-6.409
0.477,-0.725,0.517,-2.197,-0.366,-5.859
0.473,-0.725,0.505,-1.770,-1.526,-4.517
0.469,-0.735,0.509,-0.977,-2.197,-3.662
0.474,-0.729,0.504,0.061,-3.174,-3.479
1.094,-1.655,0.897,-270.142,16.541,400.391
1.190,-1.651,0.978,-276.855,31.494,385.681
1.381,-1.704,1.102,-271.667,45.715,378.723
1.521,-1.631,1.177,-256.348,51.697,378.357
1.880,-1.903,1.566,-230.164,54.443,382.080
1.909,-2.282,1.668,-217.346,54.321,395.203
1.917,-2.680,1.922,-202.026,44.312,407.959
1.852,-2.993,1.786,-187.317,34.790,400.818
1.461,-3.193,1.644,-170.349,31.494,371.155
1.291,-3.131,1.340,-155.029,15.747,321.960
1.179,-3.038,1.010,-149.902,2.991,264.404
1.497,-2.931,0.613,-146.240,-10.559,210.327
1.306,-2.858,0.426,-138.794,-14.404,164.001
1.006,-2.717,0.319,-119.629,-2.991,130.310
0.968,-2.566,0.314,-93.811,14.404,98.206
0.802,-2.475,0.357,-78.125,39.063,66.406
0.629,-2.138,0.449,-67.505,61.279,41.565
0.469,-1.781,0.588,-60.059,75.867,25.024
0.304,-1.480,0.768,-54.932,81.970,7.629
0.159,-1.235,0.884,-55.603,80.688,-5.432
0.072,-1.112,0.908,-58.350,71.106,-8.057
0.068,-1.066,0.885,-57.434,53.589,-0.977
0.142,-1.078,0.824,-49.561,33.936,11.169
0.213,-1.078,0.746,-37.292,19.958,23.987
0.319,-1.126,0.664,-24.170,13.916,34.424
0.385,-1.138,0.624,-12.939,13.245,41.443
0.451,-1.141,0.591,-6.653,14.648,40.894
0.492,-1.155,0.587,-6.958,18.494,34.790
0.508,-1.098,0.561,-13.428,22.461,25.635
0.505,-1.066,0.550,-21.118,24.170,15.259
0.504,-1.036,0.593,-26.245,21.606,5.066
0.500,-1.044,0.627,-27.771,15.686,-2.930
0.497,-1.020,0.602,-24.170,10.315,-6.958
0.508,-1.000,0.585,-15.930,5.310,-7.385
0.512,-0.991,0.548,-6.897,1.709,-6.531
0.501,-0.886,0.498,0.183,0.183,-6.470
0.519,-0.834,0.497,4.761,0.183,-10.071
0.512,-0.805,0.518,4.150,2.991,-14.221
0.487,-0.751,0.503,0.793,6.104,-16.968
0.480,-0.745,0.534,0.427,6.226,-18.982
0.472,-0.696,0.533,0.427,3.967,-17.273
0.463,-0.693,0.535,0.366,1.648,-14.343
0.466,-0.692,0.523,-0.488,-1.221,-11.902
0.481,-0.725,0.512,-0.061,-3.723,-10.498
0.496,-0.731,0.493,3.174,-5.188,-9.094
0.501,-0.716,0.484,7.080,-4.639,-7.568
0.499,-0.690,0.483,9.155,-2.563,-7.202
0.490,-0.661,0.495,8.484,-0.854,-7.324
0.486,-0.655,0.504,5.249,-0.366,-8.179
0.485,-0.660,0.508,1.892,0.000,-9.521
0.486,-0.680,0.511,0.916,0.061,-9.827
0.483,-0.683,0.504,2.258,-0.671,-8.362
0.484,-0.684,0.500,5.310,-1.831,-7.385
0.487,-0.657,0.495,7.935,-2.991,-7.996
0.493,-0.636,0.477,8.911,-3.174,-8.484
0.498,-0.642,0.489,9.521,-3.235,-7.507
0.497,-0.642,0.481,8.972,-3.052,-7.019
0.500,-0.643,0.478,8.850,-2.808,-7.446
0.501,-0.636,0.476,6.653,-2.502,-8.118
0.508,-0.674,0.482,3.967,-1.953,-9.033
0.504,-0.676,0.480,2.502,-1.099,-8.850
0.506,-0.670,0.483,3.052,0.061,-8.728
0.511,-0.676,0.500,4.333,1.343,-8.179
0.500,-0.662,0.502,4.578,2.808,-6.653
0.486,-0.652,0.510,4.272,3.418,-5.615
0.475,-0.642,0.518,2.563,2.808,-4.578
0.470,-0.660,0.531,0.366,1.465,-4.028
0.471,-0.679,0.522,-1.526,0.305,-3.479
0.477,-0.697,0.516,-2.197,-0.610,-2.747
0.478,-0.712,0.505,-1.526,-1.038,-1.465
0.477,-0.733,0.502,0.427,-0.916,0.305
0.474,-0.725,0.501,1.770,-0.854,1.892
0.473,-0.703,0.501,2.136,-0.732,1.648
0.474,-0.709,0.514,1.343,0.427,0.366
0.466,-0.719,0.521,-0.122,1.404,0.122
0.474,-0.739,0.531,-0.671,1.587,0.610
0.466,-0.739,0.528,-0.732,1.404,1.465
0.466,-0.742,0.530,-0.671,0.732,1.038
0.471,-0.745,0.533,-0.732,-0.488,0.061
0.475,-0.751,0.527,-0.793,-1.465,-0.061
0.466,-0.746,0.527,-0.244,-2.502,0.183
0.474,-0.747,0.534,1.404,-3.052,-0.671
0.469,-0.737,0.532,2.625,-2.441,-1.160
0.467,-0.719,0.533,3.052,-1.587,-1.465
0.472,-0.723,0.544,2.625,-1.221,-1.648
0.468,-0.721,0.531,1.221,-1.465,-1.282
0.471,-0.733,0.525,0.305,-2.258,-1.648
0.483,-0.753,0.523,0.122,-3.540,-1.831
0.481,-0.763,0.515,-0.122,-3.601,-1.587
0.473,-0.761,0.509,0.488,-3.662,-2.136
0.474,-0.751,0.516,1.099,-3.662,-2.808
0.468,-0.758,0.525,1.404,-3.418,-2.502
0.445,-0.739,0.528,1.038,-3.601,-2.563
0.445,-0.740,0.539,1.465,-4.456,-4.211
0.452,-0.750,0.542,1.831,-5.920,-4.517
0.452,-0.744,0.526,1.892,-7.263,-3.540
0.462,-0.746,0.515,2.869,-8.362,-4.333
0.473,-0.739,0.511,3.540,-8.728,-5.615
0.477,-0.744,0.502,3.235,-8.301,-5.310
0.484,-0.737,0.489,2.502,-7.446,-4.578
0.484,-0.749,0.490,1.770,-6.165,-3.906
0.473,-0.782,0.475,1.709,-5.371,-3.174
0.486,-0.803,0.488,2.563,-5.188,-2.380
0.484,-0.822,0.481,3.479,-4.761,-2.686
0.484,-0.812,0.476,4.578,-4.333,-3.967
0.485,-0.785,0.478,5.493,-3.662,-5.554
0.482,-0.768,0.481,5.615,-2.502,-6.348
0.470,-0.757,0.485,5.066,-1.648,-6.714
0.465,-0.766,0.496,4.211,-1.892,-6.592
0.457,-0.770,0.490,3.662,-1.709,-6.226
0.446,-0.742,0.491,3.479,-1.770,-6.409
0.438,-0.732,0.496,4.272,-2.136,-7.263
0.434,-0.688,0.506,3.235,-2.319,-7.324
0.458,-0.704,0.535,2.075,-2.563,-6.287
0.426,-0.716,0.505,1.038,-2.686,-3.723
0.455,-0.744,0.518,1.892,-3.296,-1.465
0.463,-0.757,0.500,2.563,-4.395,-0.549
0.479,-0.750,0.494,2.625,-4.578,-0.732
0.484,-0.747,0.492,1.526,-2.869,-1.526
1.804,-2.139,1.144,-27.039,15.503,577.087
1.897,-2.333,1.207,-36.804,5.310,572.510
1.779,-2.321,0.994,-58.411,8.301,540.405
1.664,-2.271,0.914,-80.444,7.141,487.366
1.539,-2.095,0.852,-113.464,1.465,436.279
1.733,-2.139,0.884,-153.992,1.648,386.963
1.557,-1.998,0.940,-191.162,-12.024,342.163
1.595,-2.101,1.027,-225.464,-22.400,301.270
1.531,-2.145,1.067,-245.178,-28.442,266.785
1.468,-2.162,0.999,-252.258,-18.005,245.239
1.415,-2.154,1.032,-242.615,-4.211,236.084
1.389,-2.177,1.035,-223.755,12.695,233.704
1.281,-2.273,0.991,-194.031,25.574,234.375
1.177,-2.421,0.895,-153.076,26.489,233.093
0.787,-2.532,0.831,-106.445,15.198,221.741
1.012,-2.232,0.676,-60.547,11.169,202.026
0.864,-2.458,0.569,-26.123,0.122,174.438
0.788,-2.234,0.487,-23.193,2.319,135.254
0.728,-2.049,0.420,-35.095,8.179,106.812
0.686,-1.896,0.456,-50.598,16.541,77.209
0.633,-1.826,0.541,-61.951,25.452,45.105
0.569,-1.724,0.606,-71.716,32.410,21.057
0.536,-1.628,0.663,-74.890,34.058,8.972
0.463,-1.524,0.689,-69.763,28.931,3.906
0.464,-1.427,0.692,-58.655,20.081,2.747
0.466,-1.357,0.672,-46.753,13.306,4.395
0.480,-1.299,0.637,-35.950,8.545,8.789
0.484,-1.259,0.620,-25.269,5.188,13.000
0.565,-1.193,0.596,-16.602,5.798,15.137
0.534,-1.235,0.563,-9.827,6.470,12.451
0.538,-1.195,0.546,-6.287,8.484,4.700
0.533,-1.099,0.514,-4.028,5.981,-2.075
0.557,-1.038,0.518,-5.005,3.540,-11.108
0.545,-0.964,0.506,-8.972,1.099,-20.569
0.572,-0.887,0.520,-11.902,1.526,-28.748
0.575,-0.834,0.521,-11.719,2.319,-31.433
0.577,-0.792,0.513,-9.888,3.052,-30.273
0.536,-0.732,0.480,-5.554,2.625,-28.625
0.550,-0.679,0.497,-0.671,1.892,-25.940
0.550,-0.647,0.495,4.272,1.221,-22.705
0.544,-0.639,0.483,7.141,1.709,-18.372
0.539,-0.675,0.476,11.292,1.404,-14.648
0.541,-0.693,0.468,16.235,-1.404,-11.841
0.560,-0.697,0.442,19.653,-3.418,-10.437
0.562,-0.663,0.406,19.287,-3.357,-11.902
0.564,-0.625,0.386,15.503,-2.197,-15.625
0.559,-0.607,0.396,9.888,-0.610,-19.531
0.553,-0.622,0.413,4.211,1.648,-21.729
0.536,-0.628,0.420,2.014,3.235,-21.729
0.525,-0.619,0.437,3.296,3.235,-19.165
0.510,-0.622,0.436,5.188,2.380,-15.137
0.514,-0.629,0.441,7.324,0.854,-12.512
0.507,-0.622,0.432,8.423,-0.183,-10.925
0.509,-0.629,0.443,8.667,-1.038,-9.644
0.513,-0.622,0.435,7.751,-2.136,-8.850
0.528,-0.627,0.432,7.080,-3.052,-8.240
0.553,-0.637,0.411,5.859,-4.150,-6.042
0.554,-0.646,0.410,5.249,-3.845,-5.249
0.556,-0.664,0.421,4.272,-3.235,-4.700
0.555,-0.684,0.427,4.395,-2.747,-3.906
0.549,-0.688,0.435,5.310,-1.953,-2.380
0.553,-0.694,0.445,5.066,-0.854,-0.977
0.547,-0.689,0.445,3.174,0.366,-0.183
0.540,-0.690,0.450,1.526,0.854,0.061
0.545,-0.708,0.458,0.793,0.671,0.732
0.536,-0.709,0.457,1.038,0.732,1.953
0.540,-0.726,0.466,2.136,1.648,3.174
0.527,-0.744,0.473,3.235,2.563,4.578
0.508,-0.747,0.475,4.333,2.869,5.310
0.504,-0.754,0.487,5.188,2.808,4.578
0.499,-0.757,0.492,5.432,2.808,3.662
0.493,-0.735,0.487,5.249,2.869,2.563
0.496,-0.729,0.495,4.578,3.418,1.038
0.497,-0.730,0.498,2.869,3.845,0.549
0.490,-0.741,0.500,1.770,3.479,0.671
0.491,-0.747,0.506,2.014,2.258,1.282
0.495,-0.763,0.503,3.235,0.488,2.319
0.491,-0.762,0.495,5.066,-1.892,2.991
0.503,-0.768,0.491,6.775,-3.784,2.686
0.513,-0.763,0.479,7.324,-4.517,2.808
0.517,-0.760,0.467,7.935,-4.333,2.380
0.527,-0.760,0.465,8.423,-3.540,1.709
0.536,-0.754,0.455,8.301,-2.441,0.671
0.543,-0.752,0.449,7.263,-1.038,-0.305
0.545,-0.756,0.445,5.371,0.549,-1.404
0.538,-0.766,0.444,3.662,1.587,-2.380
0.533,-0.768,0.448,3.174,1.282,-3.357
0.520,-0.751,0.448,3.174,0.244,-3.540
0.519,-0.741,0.450,2.808,-1.160,-4.089
0.509,-0.732,0.449,1.953,-2.502,-4.150
0.516,-0.744,0.450,1.404,-3.235,-3.357
0.515,-0.749,0.445,1.404,-3.662,-1.831
0.517,-0.760,0.437,2.014,-3.845,-1.099
0.520,-0.771,0.433,2.869,-3.967,-0.793
0.518,-0.747,0.422,3.296,-3.845,-1.160
0.521,-0.745,0.419,2.991,-3.418,-2.502
0.525,-0.745,0.421,1.831,-3.296,-3.296
0.529,-0.756,0.421,1.526,-3.113,-3.418
0.532,-0.765,0.418,1.892,-2.808,-3.296
0.536,-0.775,0.421,3.235,-2.686,-2.869
0.527,-0.772,0.420,5.066,-2.686,-2.625
0.520,-0.767,0.419,6.531,-2.563,-2.319
0.513,-0.770,0.430,7.324,-3.052,-2.014
0.506,-0.762,0.431,7.263,-3.662,-2.380
0.510,-0.766,0.436,6.592,-4.517,-3.235
0.511,-0.766,0.430,5.676,-5.188,-3.479
0.519,-0.774,0.427,4.639,-5.554,-3.601
0.516,-0.765,0.417,4.150,-5.554,-3.906
0.524,-0.765,0.416,3.906,-5.249,-4.822
0.528,-0.768,0.414,3.235,-4.639,-4.578
0.530,-0.769,0.409,2.991,-4.089,-4.211
0.535,-0.786,0.406,3.906,-3.357,-4.272
0.537,-0.781,0.400,4.211,-2.808,-4.028
0.524,-0.753,0.400,4.456,-1.770,-5.005
0.516,-0.734,0.413,3.967,-0.854,-5.981
0.507,-0.729,0.426,2.808,0.061,-5.493
0.501,-0.733,0.431,2.014,0.305,-4.578
0.501,-0.746,0.436,2.075,0.488,-4.089
0.499,-0.755,0.436,2.563,-0.305,-2.930
1.212,-1.494,1.000,-157.227,103.210,525.574
1.191,-1.579,0.996,-159.668,111.877,521.179
1.281,-1.830,1.138,-162.415,101.501,488.892
1.393,-1.898,1.271,-169.128,68.237,448.792
1.445,-1.934,1.240,-172.546,30.334,411.682
1.596,-1.917,1.278,-170.959,-1.160,384.521
1.642,-1.871,1.286,-176.025,-14.343,370.728
1.796,-1.932,1.433,-188.110,1.282,361.023
1.803,-1.835,1.575,-193.665,23.865,359.009
1.769,-1.924,1.758,-200.134,49.988,361.938
1.709,-1.944,1.770,-201.904,60.486,366.638
1.709,-2.083,1.805,-190.552,59.509,368.408
1.638,-2.260,1.735,-171.021,55.603,362.793
1.522,-2.346,1.566,-143.311,43.396,353.088
1.371,-2.449,1.405,-116.516,24.414,335.876
1.230,-2.516,1.126,-97.107,2.686,307.190
1.129,-2.558,0.861,-89.355,-9.460,265.564
0.825,-2.681,0.698,-89.905,-13.306,212.585
0.824,-2.457,0.403,-92.590,1.831,159.973
0.786,-2.817,0.422,-79.956,3.052,108.276
0.684,-2.663,0.477,-71.838,14.954,55.420
0.591,-2.365,0.542,-58.044,34.546,23.499
0.513,-1.985,0.644,-41.077,51.819,-0.427
0.459,-1.661,0.719,-24.109,57.190,-19.165
0.411,-1.339,0.807,-15.564,50.415,-32.166
0.382,-1.076,0.855,-16.724,40.039,-37.354
0.361,-0.907,0.845,-22.827,29.053,-34.180
0.337,-0.830,0.804,-27.222,18.005,-24.170
0.337,-0.863,0.749,-26.611,6.348,-9.827
0.388,-0.930,0.697,-20.508,-4.333,5.920
0.436,-1.026,0.665,-11.414,-11.353,18.250
0.519,-1.120,0.619,-2.197,-12.024,26.184
0.567,-1.227,0.526,9.705,-9.094,30.579
0.587,-1.203,0.489,22.095,-2.441,28.748
0.582,-1.150,0.459,31.372,1.648,20.752
0.568,-1.036,0.476,28.259,6.042,5.249
0.554,-0.927,0.510,16.968,8.179,-11.597
0.524,-0.866,0.543,2.808,7.874,-25.452
0.508,-0.809,0.551,-6.958,4.333,-34.851
0.502,-0.768,0.558,-9.216,-1.099,-38.879
0.493,-0.724,0.549,-7.141,-6.531,-38.025
0.531,-0.695,0.515,-2.747,-10.254,-34.607
0.534,-0.697,0.487,2.869,-11.597,-29.419
0.545,-0.673,0.467,8.972,-10.254,-22.156
0.538,-0.650,0.460,12.756,-7.874,-16.296
0.536,-0.659,0.469,13.611,-4.883,-13.977
0.522,-0.681,0.473,10.803,-1.038,-13.123
0.506,-0.693,0.478,7.629,2.136,-13.000
0.501,-0.694,0.491,5.920,3.296,-14.587
0.483,-0.682,0.496,5.859,3.296,-15.747
0.473,-0.670,0.507,6.653,2.197,-16.174
0.470,-0.656,0.521,7.080,0.732,-15.442
0.457,-0.660,0.528,6.836,-0.793,-15.198
0.447,-0.660,0.516,6.287,-3.052,-15.076
0.456,-0.663,0.507,6.836,-5.249,-15.198
0.460,-0.645,0.492,7.385,-6.348,-14.526
0.469,-0.643,0.487,8.118,-5.737,-14.038
0.468,-0.650,0.485,8.362,-4.028,-12.817
0.471,-0.649,0.486,9.277,-1.587,-10.986
0.472,-0.656,0.492,10.864,0.549,-9.277
0.453,-0.652,0.510,11.780,0.610,-7.507
0.444,-0.649,0.493,13.062,0.244,-6.226
0.470,-0.637,0.508,13.672,-0.549,-4.822
0.467,-0.634,0.503,11.353,-0.916,-4.150
0.467,-0.649,0.500,7.507,-1.831,-4.456
0.473,-0.668,0.500,3.967,-3.113,-5.676
0.473,-0.669,0.488,1.709,-4.395,-6.348
0.473,-0.662,0.481,1.282,-5.310,-6.226
0.483,-0.677,0.486,1.221,-5.859,-5.188
0.487,-0.693,0.480,0.793,-5.066,-3.357
0.481,-0.724,0.476,1.099,-3.296,-1.831
0.476,-0.752,0.473,1.770,-1.343,-0.854
0.472,-0.777,0.475,2.686,-0.305,-0.671
0.460,-0.790,0.476,3.662,0.488,-0.671
0.450,-0.784,0.482,4.822,0.671,-1.892
0.453,-0.779,0.495,5.798,0.977,-4.028
0.434,-0.741,0.486,6.042,1.099,-5.371
0.452,-0.727,0.506,6.897,0.732,-5.981
0.448,-0.719,0.507,5.249,0.793,-6.592
0.453,-0.703,0.505,2.991,0.916,-5.859
0.456,-0.710,0.505,0.916,1.343,-4.883
0.451,-0.723,0.501,-0.305,2.075,-3.540
0.454,-0.748,0.503,-0.183,2.136,-1.953
0.451,-0.766,0.503,1.404,1.892,-0.427
0.450,-0.775,0.506,3.418,1.648,0.366
0.447,-0.768,0.506,4.822,1.160,0.854
0.451,-0.770,0.508,4.822,0.549,0.305
0.454,-0.780,0.510,3.662,-0.061,-0.793
0.456,-0.787,0.502,2.808,-0.549,-1.953
0.462,-0.782,0.500,3.296,-1.221,-3.174
0.462,-0.771,0.495,3.723,-1.038,-4.333
0.458,-0.762,0.493,3.479,0.427,-4.395
0.449,-0.751,0.498,2.747,2.197,-4.639
0.441,-0.741,0.505,2.014,3.601,-4.883
